bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,73,111,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",36.5,55.5,26,#20外箱,1.0
1,2,73,0,0,97,209,36,"(1.0, 0.0, 0.0, 1.0)",121.5,104.5,36,#35外箱,1.0
1,5,0,111,0,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,158.5,36,#22外箱,1.0
1,3,0,0,26,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,62,#18A外箱,1.0
1,4,73,0,36,55,149,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",100.5,74.5,76,#26外箱,1.0
1,6,128,0,36,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",155.5,58.5,64,#13外箱,1.0
1,10,0,111,36,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,158.5,72,#22外箱,1.0
1,14,57,149,36,91,69,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",102.5,183.5,82,#9外箱,0.0
1,7,0,0,62,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",28.5,37.5,94,#16A外箱,1.0
1,11,0,111,72,47,93,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",23.5,157.5,108,#33外箱,1.0
1,8,73,0,76,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",100.5,67.5,112,#29外箱,1.0
1,9,0,0,94,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",28.5,37.5,134,#7A外箱,1.0
1,12,0,0,134,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",28.5,37.5,166,#16A外箱,1.0
1,13,0,0,166,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",28.5,37.5,206,#7A外箱,1.0
