bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,15,0,0,112,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,148,#18A外箱,1.0
1,17,114,0,120,55,149,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",141.5,74.5,160,#26外箱,1.0
1,30,0,144,132,111,73,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",55.5,180.5,158,#20外箱,0.0
1,29,0,75,138,91,69,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",45.5,109.5,184,#9外箱,0.0
1,28,57,0,140,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",85.5,37.5,172,#16A外箱,1.0
1,39,117,149,144,75,57,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",154.5,177.5,184,#7A外箱,0.0
1,21,0,0,148,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,184,#18A外箱,1.0
1,31,0,149,158,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",58.5,176.5,186,#13外箱,0.0
1,18,114,0,160,55,149,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",141.5,74.5,200,#26外箱,1.0
1,35,57,0,172,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",85.5,37.5,204,#16A外箱,1.0
1,25,0,0,184,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",28.5,37.5,224,#7A外箱,1.0
1,34,0,75,184,95,57,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",47.5,103.5,220,#22外箱,0.0
1,42,117,149,184,75,57,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",154.5,177.5,220,#18A外箱,0.0
1,32,0,149,186,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",58.5,176.5,214,#13外箱,0.0
1,20,114,0,200,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",141.5,67.5,236,#29外箱,1.0
1,40,57,0,204,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",85.5,37.5,240,#18A外箱,1.0
2,1,0,0,0,97,209,36,"(1.0, 0.0, 0.0, 1.0)",48.5,104.5,36,#35外箱,1.0
2,3,97,0,0,97,209,36,"(1.0, 0.0, 0.0, 1.0)",145.5,104.5,36,#35外箱,1.0
2,2,0,0,36,97,209,36,"(1.0, 0.0, 0.0, 1.0)",48.5,104.5,72,#35外箱,1.0
2,5,97,0,36,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",124.5,58.5,64,#13外箱,1.0
2,8,152,0,36,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",179.5,67.5,72,#29外箱,1.0
2,4,0,0,72,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",27.5,67.5,108,#29外箱,1.0
2,7,55,0,72,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",82.5,67.5,108,#29外箱,1.0
2,6,0,0,108,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",27.5,58.5,136,#13外箱,1.0
2,9,55,0,108,55,135,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",82.5,67.5,144,#29外箱,1.0
