bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 1,Box 1,0.0,0.0,0.0,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,35.0,46.0,#9外箱,0.0
Bin 1,Box 3,91.0,0.0,0.0,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",139.0,29.0,36.0,#22外箱,0.0
Bin 1,Box 12,150.0,57.0,0.0,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",178.0,116.0,28.0,#13外箱,1.0
Bin 1,Box 2,0.0,69.0,0.0,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",28.0,137.0,36.0,#29外箱,1.0
Bin 1,Box 6,55.0,69.0,0.0,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",103.0,98.0,36.0,#22外箱,0.0
Bin 1,Box 9,55.0,126.0,0.0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",84.0,164.0,32.0,#16A外箱,1.0
Bin 1,Box 18,150.0,57.0,28.0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",179.0,95.0,60.0,#16A外箱,1.0
Bin 1,Box 23,133.46254251706145,132.0,28.0,75.0,57.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",171.0,161.0,60.0,#16A外箱,0.0
Bin 1,Box 17,57.0,126.0,32.0,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",86.0,164.0,68.0,#18A外箱,1.0
Bin 1,Box 8,91.0,0.0,36.0,75.0,57.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",129.0,29.0,68.0,#16A外箱,0.0
Bin 1,Box 5,0.0,69.0,36.0,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",28.0,144.0,76.0,#26外箱,1.0
Bin 1,Box 15,57.0,69.0,36.0,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",95.0,98.0,72.0,#18A外箱,0.0
Bin 1,Box 4,0.0,0.0,46.0,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,35.0,92.0,#9外箱,0.0
Bin 1,Box 27,150.0,57.0,60.0,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",179.0,95.0,96.0,#18A外箱,1.0
Bin 1,Box 14,91.0,0.0,68.0,75.0,57.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",129.0,29.0,108.0,#7A外箱,0.0
Bin 1,Box 26,57.0,126.0,68.0,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",86.0,164.0,108.0,#7A外箱,1.0
Bin 1,Box 22,57.0,69.0,72.0,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",95.0,98.0,108.0,#18A外箱,0.0
Bin 1,Box 13,0.0,75.0,76.0,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",28.0,134.0,104.0,#13外箱,1.0
Bin 1,Box 7,0.0,0.0,92.0,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,35.0,138.0,#9外箱,0.0
Bin 1,Box 16,0.0,75.0,104.0,57.0,95.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",29.0,123.0,140.0,#22外箱,1.0
Bin 1,Box 20,91.0,0.0,108.0,75.0,57.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",129.0,29.0,148.0,#7A外箱,0.0
Bin 1,Box 10,0.0,0.0,138.0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,170.0,#16A外箱,1.0
Bin 1,Box 19,0.0,75.0,140.0,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",24.0,122.0,176.0,#33外箱,1.0
Bin 1,Box 24,91.0,0.0,148.0,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",129.0,29.0,184.0,#18A外箱,0.0
Bin 1,Box 11,0.0,0.0,170.0,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,38.0,210.0,#7A外箱,1.0
Bin 1,Box 21,0.0,75.0,176.0,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",24.0,122.0,212.0,#33外箱,1.0
Bin 1,Box 25,91.0,0.0,184.0,75.0,57.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",129.0,29.0,224.0,#7A外箱,0.0
Bin 2,Box 1,0.0,0.0,0.0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,49.0,36.0,#35外箱,0.0
Bin 2,Box 3,0.0,97.0,0.0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,146.0,36.0,#35外箱,0.0
Bin 2,Box 2,0.0,0.0,36.0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,49.0,72.0,#35外箱,0.0
Bin 2,Box 5,0.0,97.0,36.0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,146.0,72.0,#35外箱,0.0
Bin 2,Box 4,0.0,0.0,72.0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,49.0,108.0,#35外箱,0.0
Bin 2,Box 19,149.0,110.0,72.0,57.0,95.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",178.0,158.0,108.0,#22外箱,1.0
Bin 2,Box 7,0.0,111.0,72.0,149.0,55.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",75.0,139.0,112.0,#26外箱,0.0
Bin 2,Box 21,0.0,166.0,72.0,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,190.0,108.0,#33外箱,0.0
Bin 2,Box 6,0.0,0.0,108.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,56.0,134.0,#20外箱,1.0
Bin 2,Box 10,73.0,0.0,108.0,135.0,55.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",141.0,28.0,144.0,#29外箱,0.0
Bin 2,Box 16,73.0,55.0,108.0,135.0,55.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",141.0,83.0,144.0,#29外箱,0.0
Bin 2,Box 25,149.0,110.0,108.0,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",184.0,156.0,154.0,#9外箱,1.0
Bin 2,Box 23,0.0,166.0,108.0,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,190.0,144.0,#33外箱,0.0
Bin 2,Box 8,0.0,111.0,112.0,149.0,55.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",75.0,139.0,152.0,#26外箱,0.0
Bin 2,Box 9,0.0,0.0,134.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,56.0,160.0,#20外箱,1.0
Bin 2,Box 13,73.0,0.0,144.0,135.0,55.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",141.0,28.0,180.0,#29外箱,0.0
Bin 2,Box 20,73.0,55.0,144.0,135.0,55.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",141.0,83.0,180.0,#29外箱,0.0
Bin 2,Box 28,0.0,166.0,144.0,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,190.0,180.0,#33外箱,0.0
Bin 2,Box 11,0.0,111.0,152.0,149.0,55.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",75.0,139.0,192.0,#26外箱,0.0
Bin 2,Box 26,149.0,110.0,154.0,57.0,95.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",178.0,158.0,190.0,#22外箱,1.0
Bin 2,Box 12,0.0,0.0,160.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,56.0,186.0,#20外箱,1.0
Bin 2,Box 15,73.0,0.0,180.0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,28.0,208.0,#13外箱,0.0
Bin 2,Box 24,73.0,55.0,180.0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,83.0,208.0,#13外箱,0.0
Bin 2,Box 14,0.0,0.0,186.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,56.0,212.0,#20外箱,1.0
Bin 2,Box 27,149.0,110.0,190.0,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",184.0,156.0,236.0,#9外箱,1.0
Bin 2,Box 17,0.0,111.0,192.0,149.0,55.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",75.0,139.0,232.0,#26外箱,0.0
Bin 2,Box 18,73.0,0.0,208.0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,28.0,236.0,#13外箱,0.0
Bin 2,Box 22,0.0,0.0,212.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,56.0,238.0,#20外箱,1.0
