bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 1,Box 22,0,122,160,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",35.0,168.0,206.0,#9外箱,1.0
Bin 1,Box 34,97,0,172,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",125.0,59.0,200.0,#13外箱,1.0
Bin 1,Box 20,0,0,180,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,38.0,220.0,#7A外箱,1.0
Bin 1,Box 35,0,75,180,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,99.0,216.0,#33外箱,0.0
Bin 1,Box 33,111,150,190,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",159.0,179.0,226.0,#22外箱,0.0
Bin 1,Box 31,152,75,192,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",181.0,113.0,228.0,#18A外箱,1.0
Bin 1,Box 27,152,0,196,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",181.0,38.0,232.0,#18A外箱,1.0
Bin 1,Box 36,97,0,200,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",125.0,59.0,228.0,#13外箱,1.0
Bin 1,Box 26,0,122,206,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,160.0,238.0,#16A外箱,1.0
Bin 2,Box 1,0,0,0,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",35.0,46.0,46.0,#9外箱,1.0
Bin 2,Box 2,69,0,0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",98.0,38.0,32.0,#16A外箱,1.0
Bin 2,Box 4,0,91,0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",59.0,119.0,28.0,#13外箱,0.0
Bin 2,Box 3,0,0,46,75.0,57.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",38.0,29.0,78.0,#16A外箱,0.0
