bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,48.5,36,#35外箱,0.0
1,3,0,97,0,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,124.5,40,#26外箱,0.0
1,9,149,97,0,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",176.5,155.5,28,#13外箱,1.0
1,5,0,152,0,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",67.5,179.5,36,#29外箱,0.0
1,17,149,117,28,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",183.5,162.5,74,#9外箱,1.0
1,2,0,0,36,75,57,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",37.5,28.5,72,#18A外箱,0.0
1,4,75,0,36,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",109.5,45.5,82,#9外箱,1.0
1,10,149,0,36,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",176.5,58.5,64,#13外箱,1.0
1,8,0,152,36,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,179.5,76,#26外箱,0.0
1,7,0,97,40,93,47,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",46.5,120.5,76,#33外箱,0.0
1,16,144,0,64,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",178.5,45.5,110,#9外箱,1.0
1,6,0,0,72,75,57,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",37.5,28.5,108,#18A外箱,0.0
1,28,149,117,74,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",177.5,164.5,110,#22外箱,1.0
1,18,0,97,76,93,47,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",46.5,120.5,112,#33外箱,0.0
1,15,0,152,76,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,179.5,116,#26外箱,0.0
1,12,75,0,82,47,93,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",98.5,46.5,118,#33外箱,1.0
1,11,0,0,108,75,57,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,28.5,140,#16A外箱,0.0
1,22,144,0,110,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",178.5,45.5,156,#9外箱,1.0
1,30,149,117,110,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",177.5,164.5,146,#22外箱,1.0
1,19,0,152,116,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",67.5,179.5,152,#29外箱,0.0
1,21,75,0,118,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",103.5,47.5,154,#22外箱,1.0
1,13,0,0,140,75,57,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,28.5,172,#16A外箱,0.0
1,31,149,117,146,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",183.5,162.5,192,#9外箱,1.0
1,20,0,152,152,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,179.5,192,#26外箱,0.0
1,23,75,0,154,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",103.5,37.5,194,#7A外箱,1.0
1,25,144,0,156,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",172.5,47.5,192,#22外箱,1.0
1,14,0,0,172,75,57,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",37.5,28.5,208,#18A外箱,0.0
1,27,144,0,192,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",172.5,37.5,224,#16A外箱,1.0
1,29,0,152,192,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,179.5,232,#26外箱,0.0
1,26,75,0,194,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",103.5,37.5,234,#7A外箱,1.0
1,24,0,0,208,75,57,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,28.5,240,#16A外箱,0.0
2,1,0,0,0,73,111,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",36.5,55.5,26,#20外箱,1.0
