bin_name,matched_box_name,depth,X_cog,Y_cog,Z_cog,orientation,layer
1,#7A外箱,40,37.5,28.5,40,0.0,0
1,#9外箱,46,120.5,34.5,46,0.0,0
1,#20外箱,26,36.5,112.5,26,1.0,0
1,#18A外箱,36,37.5,28.5,76,0.0,1
