bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 1,Box 1,0,0,0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,32.0,#16A外箱,1.0
Bin 1,Box 3,57,0,0,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",81.0,47.0,36.0,#33外箱,1.0
Bin 1,Box 5,104,0,0,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",132.0,75.0,40.0,#26外箱,1.0
Bin 1,Box 7,159,0,0,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",187.0,75.0,40.0,#26外箱,1.0
Bin 1,Box 4,0,75,0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,113.0,32.0,#16A外箱,1.0
Bin 1,Box 17,117,149,0,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",165.0,178.0,36.0,#22外箱,0.0
Bin 1,Box 6,0,150,0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",59.0,178.0,28.0,#13外箱,0.0
Bin 1,Box 15,0,150,28,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",59.0,178.0,56.0,#13外箱,0.0
Bin 1,Box 2,0,0,32,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,64.0,#16A外箱,1.0
Bin 1,Box 14,0,75,32,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,113.0,72.0,#7A外箱,1.0
Bin 1,Box 24,57,0,36,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",81.0,47.0,72.0,#33外箱,1.0
Bin 1,Box 20,117,149,36,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",165.0,178.0,72.0,#22外箱,0.0
Bin 1,Box 8,104,0,40,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",132.0,75.0,80.0,#26外箱,1.0
Bin 1,Box 9,159,0,40,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",187.0,68.0,76.0,#29外箱,1.0
Bin 1,Box 18,0,150,56,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",48.0,179.0,92.0,#22外箱,0.0
Bin 1,Box 10,0,0,64,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",29.0,38.0,100.0,#18A外箱,1.0
Bin 1,Box 25,57,0,72,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",81.0,47.0,108.0,#33外箱,1.0
Bin 1,Box 29,0,75,72,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,113.0,112.0,#7A外箱,1.0
Bin 1,Box 37,117,149,72,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",163.0,184.0,118.0,#9外箱,0.0
Bin 1,Box 12,159,0,76,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",187.0,68.0,112.0,#29外箱,1.0
Bin 1,Box 11,104,0,80,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",132.0,68.0,116.0,#29外箱,1.0
Bin 1,Box 22,0,150,92,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,185.0,138.0,#9外箱,0.0
Bin 1,Box 21,0,0,100,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",29.0,38.0,136.0,#18A外箱,1.0
Bin 1,Box 28,57,0,108,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",81.0,47.0,144.0,#33外箱,1.0
Bin 1,Box 16,159,0,112,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",187.0,75.0,152.0,#26外箱,1.0
Bin 1,Box 30,0,75,112,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,113.0,152.0,#7A外箱,1.0
Bin 1,Box 13,104,0,116,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",132.0,75.0,156.0,#26外箱,1.0
Bin 1,Box 39,117,149,118,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",165.0,178.0,154.0,#22外箱,0.0
Bin 1,Box 23,0,0,136,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,168.0,#16A外箱,1.0
Bin 1,Box 31,0,150,138,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,185.0,184.0,#9外箱,0.0
Bin 1,Box 33,57,0,144,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",81.0,47.0,180.0,#33外箱,1.0
Bin 1,Box 27,159,0,152,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",187.0,68.0,188.0,#29外箱,1.0
Bin 1,Box 36,0,75,152,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",29.0,113.0,188.0,#18A外箱,1.0
Bin 1,Box 40,117,149,154,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",165.0,178.0,190.0,#22外箱,0.0
Bin 1,Box 19,104,0,156,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,59.0,184.0,#13外箱,1.0
Bin 1,Box 26,0,0,168,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,38.0,208.0,#7A外箱,1.0
Bin 1,Box 32,104,0,184,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,59.0,212.0,#13外箱,1.0
Bin 1,Box 35,0,150,184,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,185.0,230.0,#9外箱,0.0
Bin 1,Box 38,159,0,188,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",187.0,68.0,224.0,#29外箱,1.0
Bin 1,Box 42,0,75,188,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",29.0,113.0,228.0,#7A外箱,1.0
Bin 1,Box 43,117,149,190,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",163.0,184.0,236.0,#9外箱,0.0
Bin 1,Box 41,0,0,208,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,240.0,#16A外箱,1.0
Bin 1,Box 34,104,0,212,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",132.0,59.0,240.0,#13外箱,1.0
Bin 2,Box 1,0,0,0,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,26.0,#20外箱,0.0
Bin 2,Box 8,111,0,0,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",149.0,29.0,36.0,#18A外箱,0.0
Bin 2,Box 3,0,73,0,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,122.0,36.0,#35外箱,0.0
Bin 2,Box 2,0,0,26,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,52.0,#20外箱,0.0
Bin 2,Box 9,111,0,36,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",149.0,29.0,72.0,#18A外箱,0.0
Bin 2,Box 5,0,73,36,209.0,97.0,36.0,"(1.0, 0.0, 0.0, 1.0)",105.0,122.0,72.0,#35外箱,0.0
Bin 2,Box 4,0,0,52,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,78.0,#20外箱,0.0
Bin 2,Box 6,0,0,78,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,104.0,#20外箱,0.0
Bin 2,Box 7,0,0,104,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,130.0,#20外箱,0.0
