bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,93,47,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",46.5,23.5,36,#33外箱,0.0
1,2,0,47,0,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,95.5,36,#35外箱,0.0
1,4,0,144,0,75,57,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",37.5,172.5,36,#18A外箱,0.0
1,5,75,144,0,111,73,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",130.5,180.5,26,#20外箱,0.0
1,10,75,157,26,95,57,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",122.5,185.5,62,#22外箱,0.0
1,7,149,22,36,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",183.5,67.5,82,#9外箱,1.0
1,3,0,47,36,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",67.5,74.5,72,#29外箱,0.0
1,6,0,102,36,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",74.5,129.5,76,#26外箱,0.0
1,9,0,47,72,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",58.5,74.5,100,#13外箱,0.0
1,8,0,102,76,75,57,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",37.5,130.5,116,#7A外箱,0.0
1,11,135,22,82,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",163.5,59.5,114,#16A外箱,1.0
