bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,28,0,0,152,75,57,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",37.5,28.5,192,#7A外箱,0.0
1,21,95,0,160,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",153.5,27.5,188,#13外箱,0.0
1,27,57,73,160,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",124.5,100.5,196,#29外箱,0.0
1,40,135,128,174,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",163.5,165.5,206,#16A外箱,1.0
1,34,0,152,176,75,57,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,180.5,208,#16A外箱,0.0
1,32,0,57,180,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,94.5,216,#18A外箱,1.0
1,37,75,137,184,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",103.5,174.5,220,#18A外箱,1.0
1,25,95,0,188,91,69,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",140.5,34.5,234,#9外箱,0.0
1,29,0,0,192,75,57,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",37.5,28.5,232,#7A外箱,0.0
1,35,57,73,196,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",131.5,100.5,236,#26外箱,0.0
1,41,135,128,206,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",163.5,165.5,238,#16A外箱,1.0
1,39,0,152,208,75,57,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,180.5,240,#16A外箱,0.0
2,1,0,0,0,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,48.5,36,#35外箱,0.0
2,3,0,97,0,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,145.5,36,#35外箱,0.0
2,2,0,0,36,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,48.5,72,#35外箱,0.0
2,10,73,97,36,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",100.5,155.5,64,#13外箱,1.0
2,5,0,111,36,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,158.5,72,#22外箱,1.0
2,4,0,0,72,73,111,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",36.5,55.5,98,#20外箱,1.0
2,9,73,0,72,47,93,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",96.5,46.5,108,#33外箱,1.0
2,6,0,0,98,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",27.5,58.5,126,#13外箱,1.0
2,7,0,0,126,47,93,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",23.5,46.5,162,#33外箱,1.0
2,8,0,0,162,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,198,#18A外箱,1.0
