bin_name,box_name,position_x,position_y,position_z,width,height,depth,layer,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,69,91,46,0,"(1.0, 0.44705882352941173, 0.44705882352941173, 1.0)",34.5,45.5,46,#9,1.0
1,2,69,0,0,73,111,26,0,"(0.6509803921568628, 0.6509803921568628, 1.0, 1.0)",105.5,55.5,26,#20,1.0
1,5,142,0,0,55,149,40,0,"(1.0, 0.0, 0.0, 1.0)",169.5,74.5,40,#26,1.0
1,3,0,91,0,57,95,36,0,"(0.47058823529411764, 0.47058823529411764, 1.0, 1.0)",28.5,138.5,36,#22,1.0
1,4,0,0,46,75,57,40,1,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,28.5,86,#7A,0.0
