bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,55,117,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",27.5,58.5,28,#13外箱,1.0
1,3,57,0,0,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",124.5,27.5,36,#29外箱,0.0
1,8,57,55,0,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",124.5,82.5,36,#29外箱,0.0
1,4,0,117,0,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,165.5,36,#35外箱,0.0
1,2,0,0,28,57,75,40,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",28.5,37.5,68,#7A外箱,1.0
1,6,57,0,36,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",115.5,27.5,64,#13外箱,0.0
1,9,57,55,36,149,55,40,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",131.5,82.5,76,#26外箱,0.0
1,5,0,117,36,209,97,36,"(1.0, 0.0, 0.0, 1.0)",104.5,165.5,72,#35外箱,0.0
1,18,57,0,64,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",115.5,27.5,92,#13外箱,0.0
1,7,0,0,68,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,104,#18A外箱,1.0
1,13,57,110,72,111,73,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",112.5,146.5,98,#20外箱,0.0
1,10,0,117,72,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,164.5,108,#22外箱,1.0
1,11,57,55,76,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",124.5,82.5,112,#29外箱,0.0
1,21,57,0,92,117,55,28,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",115.5,27.5,120,#13外箱,0.0
1,15,57,110,98,111,73,26,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",112.5,146.5,124,#20外箱,0.0
1,12,0,0,104,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",28.5,37.5,136,#16A外箱,1.0
1,14,0,117,108,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,164.5,144,#22外箱,1.0
1,23,57,55,112,135,55,36,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",124.5,82.5,148,#29外箱,0.0
1,26,57,0,120,93,47,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",103.5,23.5,156,#33外箱,0.0
1,19,69,110,124,95,57,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",116.5,138.5,160,#22外箱,0.0
1,22,0,0,136,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,172,#18A外箱,1.0
1,16,0,117,144,57,95,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",28.5,164.5,180,#22外箱,1.0
1,27,57,0,156,93,47,36,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",103.5,23.5,192,#33外箱,0.0
1,20,69,110,160,95,57,36,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",116.5,138.5,196,#22外箱,0.0
1,24,0,0,172,57,75,32,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",28.5,37.5,204,#16A外箱,1.0
1,17,0,117,180,69,91,46,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",34.5,162.5,226,#9外箱,1.0
1,25,0,0,204,57,75,36,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",28.5,37.5,240,#18A外箱,1.0
