bin_name,matched_box_name,depth,X_cog,Y_cog,Z_cog,orientation
1,#16A外箱,32,28.5,37.5,32,1.0
1,#35外箱,36,105.5,104.5,36,1.0
1,#26外箱,40,181.5,74.5,40,1.0
1,#13外箱,28,27.5,133.5,28,1.0
1,#18A外箱,36,28.5,37.5,68,1.0
1,#9外箱,46,91.5,45.5,82,1.0
1,#20外箱,26,87.5,127.5,62,0.0
1,#29外箱,36,99.5,191.5,72,0.0
1,#22外箱,36,182.5,47.5,76,1.0
1,#7A外箱,40,28.5,37.5,108,1.0
1,#33外箱,36,80.5,46.5,118,1.0
