bin_name,box_name,position_x,position_y,position_z,width,height,depth,layer,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,91,69,46,0,"(1.0, 0.0, 0.0, 1.0)",45.5,34.5,46,#9外箱,0.0
1,2,0,69,0,73,111,26,0,"(0.807843137254902, 0.807843137254902, 1.0, 1.0)",36.5,124.5,26,#20外箱,1.0
1,3,0,0,46,57,75,40,1,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",28.5,37.5,86,#7A外箱,1.0
