bin_name,box_name,position_x,position_y,position_z,width,height,depth,layer,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,69,91,46,0,"(1.0, 0.0, 0.0, 1.0)",34.5,45.5,46,#9外箱,1.0
1,2,69,0,0,57,95,36,0,"(0.5647058823529412, 0.5647058823529412, 1.0, 1.0)",97.5,47.5,36,#22外箱,1.0
1,4,0,91,0,55,117,28,0,"(0.33725490196078434, 0.33725490196078434, 1.0, 1.0)",27.5,149.5,28,#13外箱,1.0
1,3,0,0,46,75,57,40,1,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",37.5,28.5,86,#7A外箱,0.0
