bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 1,Box 35,57,135,156,57.0,75.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",86.0,173.0,196.0,#7A外箱,1.0
Bin 1,Box 22,0,122,160,57.0,95.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",29.0,170.0,196.0,#22外箱,1.0
Bin 1,Box 19,97,0,172,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",125.0,59.0,200.0,#13外箱,1.0
Bin 1,Box 32,114,149,174,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",160.0,184.0,220.0,#9外箱,0.0
Bin 1,Box 23,0,0,184,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",29.0,38.0,216.0,#16A外箱,1.0
Bin 1,Box 29,152,0,192,57.0,95.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",181.0,48.0,228.0,#22外箱,1.0
Bin 1,Box 24,0,122,196,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",29.0,160.0,232.0,#18A外箱,1.0
Bin 1,Box 36,57,135,196,57.0,75.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",86.0,173.0,232.0,#18A外箱,1.0
Bin 1,Box 26,97,0,200,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",125.0,59.0,228.0,#13外箱,1.0
Bin 2,Box 1,0,0,0,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,26.0,#20外箱,0.0
Bin 2,Box 4,111,0,0,57.0,75.0,32.0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",140.0,38.0,32.0,#16A外箱,1.0
Bin 2,Box 2,0,73,0,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",28.0,132.0,28.0,#13外箱,1.0
Bin 2,Box 3,0,0,26,75.0,57.0,36.0,"(0.25098039215686274, 0.25098039215686274, 1.0, 1.0)",38.0,29.0,62.0,#18A外箱,0.0
