bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 1,Box 34,72.48722584842108,149.0,208.0,117.0,55.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",131.0,177.0,236.0,#13外箱,0.0
Bin 1,Box 24,95.0,0.0,212.0,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",123.0,59.0,240.0,#13外箱,1.0
Bin 2,Box 1,0.0,0.0,0.0,111.0,73.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",56.0,37.0,26.0,#20外箱,0.0
Bin 2,Box 4,111.0,0.0,0.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",148.0,56.0,26.0,#20外箱,1.0
Bin 2,Box 3,0.0,73.0,0.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,129.0,26.0,#20外箱,1.0
Bin 2,Box 9,73.0,111.0,0.0,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",97.0,158.0,36.0,#33外箱,1.0
Bin 2,Box 2,0.0,0.0,26.0,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,35.0,72.0,#9外箱,0.0
Bin 2,Box 10,111.0,0.0,26.0,75.0,57.0,40.0,"(0.2980392156862745, 0.2980392156862745, 1.0, 1.0)",149.0,29.0,66.0,#7A外箱,0.0
Bin 2,Box 5,0.0,73.0,26.0,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",37.0,129.0,52.0,#20外箱,1.0
Bin 2,Box 7,0.0,73.0,52.0,47.0,93.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",24.0,120.0,88.0,#33外箱,1.0
Bin 2,Box 6,0.0,0.0,72.0,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,24.0,108.0,#33外箱,0.0
Bin 2,Box 8,0.0,0.0,108.0,93.0,47.0,36.0,"(0.2588235294117647, 0.2588235294117647, 1.0, 1.0)",47.0,24.0,144.0,#33外箱,0.0
