bin_name,box_name,position_x,position_y,position_z,width,height,depth,layer,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
1,1,0,0,0,117,55,28,0,"(0.33725490196078434, 0.33725490196078434, 1.0, 1.0)",58.5,27.5,28,#13外箱,0.0
1,4,117,0,0,57,75,40,0,"(0.19607843137254902, 0.19607843137254902, 1.0, 1.0)",145.5,37.5,40,#7A外箱,1.0
1,3,0,69,0,95,57,36,0,"(0.5647058823529412, 0.5647058823529412, 1.0, 1.0)",47.5,97.5,36,#22外箱,0.0
1,2,0,0,28,91,69,46,1,"(1.0, 0.0, 0.0, 1.0)",45.5,34.5,74,#9外箱,0.0
