bin_name,matched_box_name,depth,X_cog,Y_cog,Z_cog,orientation,layer
1,#13外箱,28,58.5,27.5,28,0.0,0
1,#7A外箱,40,145.5,37.5,40,1.0,0
1,#22外箱,36,47.5,97.5,36,0.0,0
1,#9外箱,46,45.5,34.5,74,0.0,1
